timestamp        , class_name, confidence, x1     , y1    , x2     , y2    , center_x, center_y, image_path
1776978152.340921,probe,0.0124,93.72,669.87,1704.01,1080.00,898.87,874.94,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_340_probe_0.01.jpg
1776978152.340921,probe,0.0124,9.42,0.00,919.19,679.74,464.31,339.87,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_340_probe_0.01.jpg
1776978152.340921,probe,0.0124,0.00,8.35,744.97,953.56,372.48,480.95,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_340_probe_0.01.jpg
1776978152.340921,probe,0.0123,107.48,405.52,1329.16,1066.85,718.32,736.18,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_340_probe_0.01.jpg
1776978152.340921,probe,0.0123,82.65,197.99,1399.15,1059.67,740.90,628.83,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_340_probe_0.01.jpg
1776978152.340921,probe,0.0123,6.28,27.42,911.90,1025.88,459.09,526.65,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_340_probe_0.01.jpg
1776978152.340921,probe,0.0123,68.67,526.92,1841.58,1080.00,955.13,803.46,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_340_probe_0.01.jpg
1776978152.340921,probe,0.0122,8.53,0.00,1146.31,804.70,577.42,402.35,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_340_probe_0.01.jpg
1776978152.340921,probe,0.0122,0.04,81.48,667.19,1054.81,333.62,568.15,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_340_probe_0.01.jpg
1776978152.340921,probe,0.0121,245.58,329.58,1839.78,1059.29,1042.68,694.44,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_340_probe_0.01.jpg
1776978152.340921,probe,0.0121,35.59,618.24,1213.55,1077.68,624.57,847.96,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_340_probe_0.01.jpg
1776978152.340921,probe,0.0118,0.00,16.28,699.62,800.29,349.81,408.28,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_340_probe_0.01.jpg
1776978152.605650,probe,0.0132,1028.37,392.76,1920.00,1063.86,1474.19,728.31,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0131,1477.22,411.83,1920.00,1057.93,1698.61,734.88,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0130,1580.28,4.87,1920.00,1039.30,1750.14,522.08,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0130,1689.51,425.44,1920.00,1054.23,1804.75,739.83,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0130,1182.49,0.00,1834.14,344.83,1508.32,172.41,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0130,1181.29,0.00,1920.00,1059.81,1550.64,529.91,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0129,0.00,683.81,560.81,1080.00,280.41,881.91,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0129,1392.50,29.69,1920.00,1046.34,1656.25,538.01,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0128,108.86,0.00,1887.10,506.09,997.98,253.05,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0128,0.00,487.96,688.52,1077.41,344.26,782.68,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0127,0.00,307.14,827.70,1057.64,413.85,682.39,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0127,1252.24,0.00,1920.00,814.18,1586.12,407.09,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0127,1184.01,0.00,1912.02,486.12,1548.02,243.06,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0127,0.00,911.67,461.99,1080.00,231.00,995.84,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0127,1165.32,0.00,1913.68,629.85,1539.50,314.92,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0127,0.00,0.00,614.23,599.84,307.12,299.92,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0127,0.00,0.00,657.22,190.18,328.61,95.09,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0127,5.20,0.00,1545.35,744.25,775.28,372.13,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0127,0.00,0.00,1917.97,1080.00,958.99,540.00,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0126,0.00,103.32,915.09,1047.43,457.55,575.38,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0126,0.00,0.00,1053.86,255.40,526.93,127.70,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0126,1.62,196.62,1119.40,1057.57,560.51,627.09,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0126,1540.59,471.66,1920.00,1080.00,1730.30,775.83,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0126,0.00,0.00,908.00,469.58,454.00,234.79,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0126,483.21,0.00,1880.40,415.54,1181.81,207.77,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0126,4.76,485.71,1016.34,1080.00,510.55,782.85,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0125,9.65,0.00,1532.43,457.16,771.04,228.58,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0125,8.12,0.00,1419.06,320.60,713.59,160.30,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0125,196.52,415.45,1905.11,1080.00,1050.82,747.73,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0125,4.54,0.00,1533.35,937.45,768.95,468.73,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0125,0.00,0.00,1415.59,1031.62,707.80,515.81,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0125,1.06,0.00,1205.33,607.37,603.19,303.69,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0125,0.00,0.00,519.97,705.99,259.99,353.00,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0125,7.87,855.23,607.51,1080.00,307.69,967.61,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0125,17.77,918.72,647.51,1080.00,332.64,999.36,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0125,39.41,905.71,968.14,1080.00,503.78,992.85,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0124,32.76,0.00,1686.74,716.36,859.75,358.18,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0124,0.00,11.98,548.47,861.58,274.23,436.78,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0124,10.14,0.00,926.28,660.86,468.21,330.43,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0124,216.89,762.95,1600.50,1080.00,908.69,921.47,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0124,52.41,480.24,1399.33,1080.00,725.87,780.12,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0123,862.28,0.00,1910.06,1076.03,1386.17,538.02,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0123,4.06,292.22,1920.00,1063.11,962.03,677.66,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0119,0.00,13.97,719.93,717.59,359.97,365.78,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.605650,probe,0.0119,1.41,22.82,724.53,1037.28,362.97,530.05,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_605_probe_0.01.jpg
1776978152.850261,probe,0.0141,948.34,456.37,1433.75,1064.73,1191.04,760.55,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0140,947.13,458.32,1913.52,1066.32,1430.32,762.32,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0131,1550.04,438.02,1920.00,1055.69,1735.02,746.86,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0130,1136.10,0.18,1780.05,400.67,1458.07,200.43,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0129,1316.29,430.95,1918.26,1063.95,1617.27,747.45,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0129,1696.67,0.00,1920.00,1045.69,1808.33,522.84,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0129,1151.04,0.00,1920.00,1075.80,1535.52,537.90,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0128,1136.56,0.00,1884.72,375.77,1510.64,187.89,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0128,563.35,443.54,1853.55,1080.00,1208.45,761.77,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0128,0.00,684.11,432.55,1080.00,216.28,882.05,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0128,1606.83,27.05,1920.00,1050.00,1763.42,538.53,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0128,1449.07,1.48,1920.00,1060.40,1684.53,530.94,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0128,1763.35,0.00,1920.00,1013.47,1841.67,506.74,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0128,0.00,0.00,614.89,434.42,307.44,217.21,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0128,0.00,498.85,491.22,1080.00,245.61,789.43,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0127,1124.91,0.00,1916.50,539.76,1520.70,269.88,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0127,0.00,371.97,594.64,1063.49,297.32,717.73,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0127,0.00,0.00,660.88,188.04,330.44,94.02,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0127,1379.31,0.00,1920.00,931.12,1649.66,465.56,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0127,0.00,936.16,379.26,1080.00,189.63,1008.08,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0127,0.00,153.30,774.84,1042.06,387.42,597.68,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0127,189.39,454.38,1578.79,1070.07,884.09,762.23,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0127,1108.23,0.00,1920.00,391.45,1514.12,195.73,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0127,0.00,0.00,1161.56,426.07,580.78,213.04,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0127,1480.83,497.09,1920.00,1080.00,1700.41,788.54,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0127,0.00,0.00,868.38,396.88,434.19,198.44,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0126,27.96,305.95,1887.98,1059.03,957.97,682.49,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0126,6.17,0.00,1456.57,538.74,731.37,269.37,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0126,6.90,556.69,911.86,1080.00,459.38,818.34,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0126,0.00,0.00,1109.24,260.17,554.62,130.09,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0126,40.87,0.00,1858.57,387.10,949.72,193.55,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0126,945.51,111.83,1904.46,1063.61,1424.98,587.72,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0126,1129.26,0.00,1920.00,834.73,1524.63,417.36,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0126,0.00,0.00,457.87,685.04,228.93,342.52,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0125,197.89,444.83,1918.12,1080.00,1058.01,762.41,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0125,87.68,668.52,1095.76,1080.00,591.72,874.26,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0125,0.00,0.00,545.91,569.12,272.96,284.56,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0125,7.53,186.12,1034.89,1054.57,521.21,620.34,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0125,0.96,0.00,1408.89,1031.96,704.93,515.98,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0125,7.04,898.91,710.70,1080.00,358.87,989.45,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0125,0.00,8.01,507.29,865.56,253.64,436.78,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0125,16.04,0.00,1616.74,860.65,816.39,430.33,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0125,0.00,678.77,649.00,1080.00,324.50,879.38,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0125,10.93,0.00,1426.48,654.99,718.71,327.50,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0125,18.68,759.23,869.11,1080.00,443.90,919.61,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0125,11.62,0.00,1920.00,1080.00,965.81,540.00,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0124,18.18,0.00,1524.61,268.10,771.39,134.05,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0124,14.13,476.49,1046.84,1080.00,530.48,778.25,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0124,98.73,362.19,1162.45,1063.30,630.59,712.75,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0124,0.00,953.36,544.49,1080.00,272.25,1016.68,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0124,11.17,0.00,929.07,636.45,470.12,318.22,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0123,93.90,0.00,1846.50,523.08,970.20,261.54,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0123,1112.55,0.00,1872.62,518.36,1492.59,259.18,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0123,39.03,0.00,1694.51,633.00,866.77,316.50,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0121,0.00,0.00,767.56,544.58,383.78,272.29,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0121,1042.64,0.00,1890.21,873.74,1466.42,436.87,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978152.850261,probe,0.0120,0.00,11.51,663.81,728.00,331.90,369.75,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-32_850_probe_0.01.jpg
1776978153.117474,probe,0.0149,928.93,484.12,1870.61,1066.39,1399.77,775.26,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-33_117_probe_0.01.jpg
1776978153.117474,probe,0.0147,923.24,489.37,1187.75,1062.91,1055.49,776.14,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-33_117_probe_0.01.jpg
1776978153.117474,probe,0.0136,926.73,475.29,1509.07,1062.17,1217.90,768.73,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-33_117_probe_0.01.jpg
1776978153.117474,probe,0.0135,1575.94,452.95,1861.57,1066.68,1718.76,759.82,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-33_117_probe_0.01.jpg
1776978153.117474,probe,0.0133,1628.76,453.21,1917.66,1068.99,1773.21,761.10,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-33_117_probe_0.01.jpg
1776978153.117474,probe,0.0132,1506.48,451.46,1920.00,1065.99,1713.24,758.72,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-33_117_probe_0.01.jpg
1776978153.117474,probe,0.0131,1082.13,4.58,1740.04,413.43,1411.09,209.01,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-33_117_probe_0.01.jpg
1776978153.117474,probe,0.0130,1791.56,30.52,1920.00,1009.91,1855.78,520.21,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-33_117_probe_0.01.jpg
1776978153.117474,probe,0.0130,936.56,0.00,1863.20,1068.20,1399.88,534.10,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-33_117_probe_0.01.jpg
1776978153.117474,probe,0.0129,1083.08,0.00,1917.10,561.73,1500.09,280.87,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-33_117_probe_0.01.jpg
1776978153.117474,probe,0.0129,553.12,476.94,1180.58,1061.17,866.85,769.06,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-33_117_probe_0.01.jpg
1776978153.117474,probe,0.0129,1629.31,6.86,1920.00,1059.05,1774.65,532.95,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-33_117_probe_0.01.jpg
1776978153.117474,probe,0.0128,0.00,665.36,474.49,1080.00,237.25,872.68,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-33_117_probe_0.01.jpg
1776978153.117474,probe,0.0128,1078.02,0.00,1920.00,384.53,1499.01,192.27,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-33_117_probe_0.01.jpg
1776978153.117474,probe,0.0128,0.00,0.00,709.86,406.30,354.93,203.15,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-33_117_probe_0.01.jpg
